index,fold
1044846,1
1044850,0
1044852,1
1044865,0
1044868,2
1044871,1
1044874,2
1044878,2
1044879,2
1044885,2
1044896,0
1044899,0
1044903,1
1044924,1
1044931,0
1044945,2
1044951,0
1044954,0
1044957,1
1044981,0
1044982,1
1044994,2
1045001,2
1045012,2
1045019,0
1045027,0
1045031,2
1045047,2
1045048,1
1045050,2
1045051,2
1045063,1
1045069,1
1045070,0
1045071,1
1045072,2
1045078,1
1045086,1
1045090,0
1045095,2
1045102,0
1045108,2
1045121,2
1045134,0
1045153,0
1045162,2
1045163,1
1045168,0
1045176,2
1045179,1
1045185,0
1045190,2
1045193,2
1045202,0
1045205,2
1045209,0
1045213,0
1045231,0
1045264,1
1045267,2
1045276,0
1045277,2
1045278,1
1045283,2
1045285,2
1045286,2
1045288,1
1045295,2
1045304,1
1045305,2
1045306,2
1045323,1
1045325,1
1045341,2
1045353,2
1045354,0
1045356,1
1045371,0
1045376,0
1045393,1
1045394,0
1045399,0
1045409,1
1045420,2
1045431,1
1045435,0
1045444,0
1045445,1
1045448,2
1045452,2
1045458,2
1045479,0
1045481,1
1045490,1
1045492,1
1045493,1
1045497,0
1045499,2
1045517,0
1045521,2
1045522,1
1045527,0
1045528,2
1045533,2
1045539,1
1045541,1
1045542,1
1045564,0
1045575,2
1045579,0
1045594,2
1045597,2
1045601,1
1045618,0
1045622,1
1045629,0
1045645,1
1045653,1
1045672,0
1045679,0
1045680,0
1045691,1
1045699,0
1045702,0
1045709,1
1045711,2
1045714,2
1045717,2
1045720,1
1045734,0
1045738,2
1045755,0
1045779,2
1045795,0
1045796,2
1045805,0
1045806,1
1045807,0
1045809,1
1045810,2
1045813,2
1045837,2
1045838,2
1045840,0
1045845,0
1045850,1
1045856,2
1045863,1
1045872,1
1045882,2
1045883,2
1045886,0
1045888,1
1045898,1
1045903,2
1045905,0
1045906,1
1045907,0
1045910,1
1045920,0
1045922,0
1045923,1
1045937,2
1045949,2
1045950,0
1045951,1
1045962,2
1045973,0
1045982,0
1045988,1
1045992,2
1045996,0
1046003,1
1046004,2
1046020,2
1046023,1
1046027,0
1046036,2
1046048,0
1046053,2
1046055,0
1046060,0
1046067,2
1046072,2
1046081,0
1046082,1
1046090,0
1046092,2
1046098,0
1046105,1
1046106,2
1046115,0
1046118,1
1046119,0
1046121,0
1046128,0
1046136,2
1046138,0
1046139,1
1046149,2
1046152,1
1046158,0
1046169,0
1046172,1
1046178,2
1046189,0
1046192,1
1046202,0
1046203,2
1046204,0
1046208,2
1046210,0
1046213,1
1046233,1
1046234,0
1046237,1
1046238,1
1046239,0
1046245,0
1046251,0
1046252,1
1046256,1
1046258,2
1046264,2
1046266,1
1046275,2
1046279,0
1046284,2
1046285,0
1046299,0
1046301,2
1046306,0
1046309,2
1046312,2
1046319,0
1046321,0
1046334,1
1046349,1
1046352,1
1046357,0
1046370,1
1046371,0
1046378,0
1046406,2
1046408,0
1046417,0
1046418,1
1046420,2
1046429,0
1046432,0
1046440,0
1046442,0
1046443,1
1046466,2
1046471,0
1046477,1
1046484,0
1046489,1
1046501,0
1046504,0
1046516,2
1046518,0
1046525,0
1046533,1
1046538,0
1046550,0
1046560,1
1046566,0
1046577,1
1046578,2
1046591,0
1046606,1
1046608,1
1046613,0
1046622,2
1046624,0
1046625,2
1046628,0
1046644,1
1046647,2
1046677,2
1046679,1
1046685,0
1046695,2
1046697,2
1046700,0
1046705,2
1046714,0
1046719,1
1046724,1
1046734,1
1046750,2
1046756,2
1046757,2
1046772,0
1046775,0
1046805,1
1046818,1
1046821,0
1046822,2
1046827,2
1046841,2
1046847,0
1046848,0
1046856,1
1046859,2
1046861,1
1046865,2
1046872,0
1046874,2
1046883,1
1046888,2
1046895,0
1046896,0
1046897,2
1046900,2
1046901,0
1046912,0
1046920,1
1046922,2
1046923,2
1046939,2
1046947,1
1046958,1
1046973,0
1046975,0
1046981,1
1046986,0
1046989,1
1046998,2
1047017,1
1047018,1
1047023,1
1047036,0
1047043,0
1047073,2
1047080,1
1047081,1
1047083,1
1047085,2
1047086,0
1047107,1
1047114,0
1047116,1
1047124,2
1047130,0
1047146,1
1047155,1
1047170,2
1047171,1
1047172,1
1047175,1
1047179,2
1047191,2
1047197,2
1047201,2
1047203,2
1047204,0
1047212,0
1047215,0
1047229,0
1047231,1
1047235,0
1047242,0
1047254,2
1047259,1
1047264,2
1047266,0
1047272,1
1047279,1
1047280,2
1047282,0
1047296,0
1047301,0
1047304,0
1047305,1
1047312,2
1047324,1
1047331,2
1047336,1
1047344,0
1047346,2
1047350,1
1047354,2
1047365,1
1047371,1
1047374,2
1047382,1
1047386,0
1047398,1
1047405,2
1047407,2
1047412,0
1047414,2
1047416,2
1047419,0
1047439,0
1047441,0
1047446,1
1047460,0
1047472,2
1047495,2
1047501,2
1047502,2
1047504,1
1047506,0
1047519,0
1047529,2
1047531,2
1047532,1
1047534,0
1047552,1
1047553,1
1047558,0
1047565,2
1047570,1
1047572,1
1047586,0
1047592,1
1047602,0
1047618,2
1047624,0
1047629,0
1047633,1
1047638,2
1047639,2
1047650,1
1047665,0
1047670,0
1047674,2
1047704,2
1047705,1
1047709,1
1047713,1
1047718,2
1047724,0
1047728,0
1047731,2
1047737,1
1047745,0
1047750,1
1047772,2
1047774,1
1047776,1
1047783,0
1047789,0
1047791,0
1047798,2
1047802,2
1047810,0
1047822,2
1047823,2
1047825,1
1047835,1
1047836,0
1047847,0
1047861,0
1047866,1
1047868,1
1047871,0
1047888,0
1047904,1
1047908,2
1047919,2
1047926,1
1047935,1
1047946,1
1047950,0
1047955,1
1047963,2
1047966,2
1047976,1
1047993,1
1047998,2
1047999,0
1048003,0
1048005,0
1048008,2
1048014,2
1048024,0
1048028,2
1048040,0
1048053,1
1048059,1
1048066,0
1048069,2
1048072,1
1048078,2
1048087,2
1048091,1
1048092,0
1048113,1
1048115,0
1048123,1
1048128,0
1048136,1
1048144,2
1048150,2
1048155,2
1048160,0
1048165,0
1048169,1
1048174,0
1048175,1
1048179,0
1048181,2
1048189,1
1048197,0
1048198,2
1048216,2
1048218,1
1048236,0
1048244,2
1048247,0
1048249,2
1048260,1
1048271,0
1048278,1
1048281,1
1048310,2
1048318,0
1048326,1
1048327,2
1048343,2
1048347,1
1048354,0
1048376,1
1048392,2
1048405,0
1048421,1
1048424,0
1048433,2
1048435,0
1048440,0
1048452,1
1048457,1
1048462,2
1048469,2
1048487,1
1048488,1
1048501,0
1048508,2
1048519,0
1048521,1
1048529,2
1048533,0
1048547,2
1048554,1
1048559,0
1048569,0
1048574,1
1048579,1
1048580,0
1048583,2
1048588,2
1048594,2
1048600,0
1048602,2
1048618,2
1048624,2
1048637,0
1048641,2
1048654,2
1048660,1
1048670,1
1048673,0
1048674,2
1048680,0
1048684,0
1048696,2
1048702,1
1048709,0
1048712,0
1048713,0
1048722,0
1048729,0
1048741,2
1048742,0
1048750,0
1048752,2
1048765,2
1048768,0
1048770,0
1048778,0
1048781,0
1048783,1
1048787,1
1048789,0
1048794,2
1048798,1
1048805,2
1048816,1
1048820,2
1048826,1
1048845,2
1048846,1
1048854,2
1048856,1
1048858,2
1048859,0
1048860,0
1048875,0
1048876,0
1048879,2
1048893,0
1048901,2
1048903,0
1048911,2
1048916,1
1048917,0
1048919,1
1048923,1
1048930,2
1048945,1
1048951,1
1048952,2
1048966,2
1048990,0
1048995,0
1049000,2
1049001,1
1049003,0
1049005,1
1049019,2
1049022,2
1049031,1
1049032,2
1049036,1
1049046,1
1049049,0
1049052,1
1049065,2
1049072,2
1049077,0
1049079,1
1049082,0
1049084,2
1049092,1
1049094,2
1049111,2
1049112,2
1049113,1
1049121,2
1049131,2
1049137,1
1049139,2
1049141,2
1049153,2
1049164,2
1049173,0
1049177,1
1049178,2
1049181,2
1049187,1
1049192,1
1049197,1
1049206,1
1049214,1
1049221,2
1049229,2
1049231,1
1049249,2
1049252,2
1049255,0
1049256,1
1049266,1
1049270,1
1049273,2
1049278,2
1049286,0
1049287,1
1049294,1
1049297,2
1049300,0
1049305,2
1049318,2
1049321,0
1049334,1
1049335,2
1049340,0
1049368,2
1049375,1
1049376,0
1049379,2
1049380,2
1049382,1
1049389,2
1049393,0
1049401,1
1049403,2
1049404,2
1049408,0
1049415,2
1049416,0
1049428,0
1049432,1
1049435,1
1049442,0
1049448,2
1049452,0
1049456,0
1049458,2
1049463,1
1049470,1
1049480,1
1049485,2
1049486,1
1049497,0
1049498,2
1049522,1
1049526,2
1049529,2
1049546,2
1049554,0
1049565,2
1049583,0
1049586,1
1049588,2
1049598,2
1049599,0
1049606,2
1049614,1
1049629,0
1049636,0
1049657,2
1049659,1
1049667,2
1049669,2
1049691,0
1049697,2
1049699,1
1049701,1
1049703,0
1049710,1
1049713,1
1049714,0
1049725,2
1049728,0
1049733,0
1049746,0
1049749,1
1049761,1
1049763,0
1049768,0
1049783,2
1049786,0
1049807,1
1049813,1
1049820,1
1049825,0
1049834,2
1049837,2
1049839,1
1049866,1
1049880,1
1049894,0
1049896,1
1049912,1
1049917,0
1049919,1
1049924,0
1049929,1
1049949,0
1049951,2
1049957,2
1049960,1
1049962,2
1049972,0
1049981,2
1049983,1
1050002,2
1050003,2
1050010,1
1050011,0
1050023,2
1050045,1
1050055,0
1050063,1
1050072,0
1050074,2
1050081,1
1050082,2
1050088,0
1050094,2
1050099,1
1050100,2
1050105,2
1050109,0
1050110,2
1050112,0
1050116,1
1050118,1
1050120,2
1050124,2
1050125,1
1050141,1
1050154,0
1050161,1
1050162,1
1050168,2
1050175,0
1050177,1
1050185,1
1050194,2
1050202,2
1050204,1
1050209,2
1050223,0
1050236,2
1050237,0
1050241,2
1050247,2
1050254,2
1050259,1
1050262,0
1050269,2
1050280,0
1050286,2
1050288,2
1050290,0
1050294,2
1050312,0
1050313,2
1050314,0
1050316,1
1050332,1
1050336,2
1050347,1
1050352,0
1050366,1
1050368,2
1050369,2
1050372,1
1050375,0
1050382,1
1050384,2
1050426,2
1050436,0
1050447,2
1050448,2
1050451,0
1050461,0
1050463,1
1050465,2
1050467,2
1050469,2
1050480,0
1050488,2
1050493,0
1050496,2
1050504,2
1050506,0
1050516,0
1050518,1
1050523,2
1050534,2
1050552,0
1050556,0
1050563,0
1050572,1
1050581,0
1050582,1
1050587,1
1050588,2
1050598,1
1050604,1
1050612,1
1050620,1
1050631,2
1050641,0
1050648,2
1050655,2
1050664,1
1050668,0
1050674,2
1050688,1
1050703,2
1050714,2
1050719,0
1050721,1
1050732,0
1050737,0
1050743,2
1050745,1
1050758,2
1050761,2
1050762,0
1050763,1
1050764,2
1050765,1
1050767,0
1050769,2
1050789,2
1050801,0
1050809,0
1050825,2
1050856,1
1050858,1
1050859,2
1050864,1
1050877,2
1050895,2
1050897,0
1050905,2
1050907,2
1050912,0
1050917,2
1050920,2
1050931,1
1050936,0
1050942,1
1050943,0
1050952,1
1050954,0
1050955,2
1050956,2
1050976,1
1051003,1
1051005,0
1051010,0
1051041,1
1051047,0
1051048,1
1051050,0
1051052,2
1051053,1
1051057,2
1051059,2
1051076,1
1051078,1
1051113,2
1051120,0
1051128,1
1051148,0
1051185,0
1051187,0
1051188,1
1051212,0
1051214,2
1051215,2
1051222,1
1051225,0
1051229,2
1051233,2
1051247,1
1051258,2
1051260,2
1051264,0
1051272,0
1051275,2
1051284,0
1051294,0
1051297,2
1051299,1
1051307,2
1051313,2
1051340,0
1051347,2
1051349,2
1051351,1
1051353,1
1051358,0
1051364,0
1051368,2
1051371,2
1051372,0
1051374,2
1051379,2
1051381,2
1051387,1
1051391,0
1051402,2
1051404,2
1051417,1
1051420,0
1051433,2
1051436,2
1051444,2
1051450,0
1051474,0
1051483,1
1051503,0
1051511,0
1051518,2
1051524,2
1051536,1
1051539,2
1051550,2
1051558,0
1051562,1
1051583,2
1051584,1
1051587,2
1051588,1
1051591,2
1051597,2
1051619,1
1051620,1
1051632,2
1051633,2
1051634,2
1051647,1
1051657,2
1051671,0
1051687,1
1051695,0
1051696,0
1051710,0
1051722,1
1051726,2
1051732,2
1051735,1
1051751,0
1051758,2
1051762,2
1051765,2
1051797,2
1051803,0
1051813,0
1051815,1
1051821,1
1051826,2
1051844,0
1051850,0
1051854,0
1051855,0
1051858,1
1051865,2
1051868,2
1051887,0
1051893,1
1051920,1
1051941,0
1051947,0
1051957,2
1051959,1
1051975,1
1051977,0
1051989,1
1052001,1
1052008,2
1052009,2
1052022,0
1052028,0
1052030,2
1052035,2
1052037,0
1052039,1
1052041,0
1052051,1
1052054,0
1052058,2
1052072,0
1052078,1
1052080,2
1052087,0
1052109,2
1052112,0
1052117,2
1052129,0
1052134,0
1052140,1
1052147,1
1052152,0
1052153,1
1052162,2
1052167,1
1052174,1
1052184,2
1052186,0
1052192,1
1052193,1
1052194,0
1052204,0
1052206,2
1052214,0
1052218,0
1052223,1
1052225,0
1052238,2
1052244,0
1052250,1
1052251,1
1052260,1
1052261,1
1052264,1
1052271,1
1052276,0
1052281,1
1052294,2
1052302,0
1052303,1
1052309,2
1052312,1
1052316,1
1052324,1
1052325,0
1052338,1
1052342,2
1052347,2
1052351,2
1052391,2
1052399,1
1052406,0
1052407,2
1052410,1
1052415,0
1052420,1
1052432,1
1052455,0
1052461,1
1052472,1
1052477,1
1052478,0
1052489,2
1052497,0
1052509,1
1052515,2
1052520,1
1052531,2
1052532,2
1052533,2
1052542,2
1052546,2
1052551,1
1052552,0
1052554,0
1052560,2
1052568,2
1052578,1
1052581,2
1052589,1
1052593,1
1052596,2
1052598,0
1052605,0
1052617,2
1052624,2
1052633,0
1052635,1
1052645,2
1052652,1
1052654,2
1052659,0
1052661,1
1052673,1
1052678,2
1052685,1
1052698,1
1052699,0
1052704,0
1052705,2
1052718,2
1052731,1
1052733,1
1052744,2
1052750,2
1052753,2
1052762,0
1052768,0
1052776,2
1052780,1
1052784,0
1052808,2
1052815,1
1052819,0
1052826,2
1052846,2
1052857,0
1052878,0
1052882,2
1052896,2
1052905,0
1052906,0
1052910,2
1052918,0
1052923,1
1052928,0
1052930,0
1052933,0
1052934,1
1052941,2
1052942,0
1052947,1
1052964,2
1052965,1
1052972,0
1052976,2
1052997,0
1052998,1
1052999,2
1053000,1
1053006,1
1053012,0
1053015,1
1053019,2
1053022,2
1053025,0
1053028,0
1053040,1
1053051,0
1053055,2
1053072,2
1053075,0
1053085,2
1053087,1
1053090,0
1053098,2
1053103,1
1053108,0
1053112,1
1053128,2
1053135,2
1053136,1
1053152,1
1053179,1
1053186,2
1053188,0
1053195,0
1053220,0
1053222,0
1053226,1
1053239,0
1053257,2
1053276,1
1053305,1
1053306,2
1053325,1
1053326,2
1053332,0
1053335,0
1053339,1
1053352,0
1053354,2
1053366,2
1053368,1
1053372,2
1053373,2
1053386,0
1053408,0
1053411,1
1053414,2
1053422,2
1053438,1
1053462,0
1053472,2
1053475,2
1053483,0
1053485,1
1053487,2
1053493,0
1053506,2
1053509,0
1053511,2
1053518,1
1053520,2
1053523,0
1053532,2
1053548,1
1053562,2
1053571,0
1053573,2
1053593,2
1053620,0
1053629,2
1053630,0
1053636,0
1053637,0
1053640,0
1053641,2
1053644,2
1053653,0
1053663,2
1053669,0
1053687,0
1053696,1
1053699,2
1053700,2
1053705,1
1053712,2
1053714,2
1053715,0
1053718,1
1053723,1
1053725,0
1053745,2
1053747,2
1053749,0
1053751,0
1053755,2
1053759,0
1053766,2
1053767,1
1053778,2
1053788,0
1053789,1
1053804,2
1053807,2
1053808,1
1053810,0
1053818,2
1053819,0
1053824,0
1053837,2
1053838,2
1053839,2
1053854,1
1053858,0
1053866,1
1053867,2
1053868,0
1053884,1
1053895,2
1053913,0
1053915,1
1053921,1
1053933,0
1053936,1
1053943,0
1053944,0
1053950,0
1053952,0
1053956,2
1053962,0
1053966,2
1053973,0
1053984,1
1053991,2
1053994,0
1053995,0
1054000,2
1054009,2
1054016,2
1054020,2
1054025,1
1054049,1
1054061,1
1054078,2
1054081,2
1054088,1
1054092,2
1054094,0
1054095,0
1054096,0
1054099,2
1054103,1
1054122,0
1054125,0
1054130,2
1054132,1
1054136,0
1054142,0
1054146,0
1054154,2
1054159,0
1054170,1
1054173,1
1054175,1
1054177,2
1054187,2
1054193,0
1054230,2
1054243,2
1054245,2
1054250,2
1054261,1
1054274,2
1054276,2
1054278,2
1054295,1
1054303,1
1054316,2
1054339,1
1054342,0
1054348,0
1054352,2
1054363,1
1054382,2
1054383,2
1054384,2
1054387,1
1054410,1
1054413,0
1054425,1
1054434,1
1054437,0
1054451,2
1054453,2
1054460,0
1054461,1
1054472,2
1054479,2
1054483,1
1054487,1
1054492,2
1054502,0
1054514,0
1054517,2
1054521,1
1054522,1
1054532,1
1054533,2
1054548,2
1054549,1
1054552,2
1054556,1
1054568,1
1054583,1
1054585,1
1054592,2
1054594,0
1054596,2
1054601,0
1054612,2
1054618,0
1054621,0
1054636,1
1054644,1
1054646,2
1054647,0
1054654,1
1054658,0
1054660,0
1054676,1
1054683,0
1054713,1
1054714,0
1054715,2
1054716,1
1054719,0
1054739,2
1054746,1
1054751,2
1054754,1
1054771,0
1054785,1
1054801,2
1054802,0
1054842,1
1054845,2
1054869,1
1054871,2
1054874,2
1054877,0
1054879,1
1054880,0
1054894,0
1054902,1
1054903,1
1054909,0
1054910,0
1054914,1
1054922,1
1054923,1
1054940,2
1054942,1
1054944,1
1054946,1
1054964,1
1054968,1
1054969,0
1054973,2
1054981,2
1054992,0
1054998,2
1055005,1
1055013,1
1055028,0
1055030,1
1055034,2
1055037,2
1055045,0
1055059,1
1055060,0
1055070,1
1055089,0
1055092,0
1055102,0
1055109,2
1055111,0
1055115,0
1055116,1
1055131,1
1055135,2
1055139,0
1055145,1
1055147,1
1055150,0
1055157,0
1055171,0
1055172,0
1055175,2
1055180,0
1055181,1
1055183,2
1055184,1
1055190,2
1055205,2
1055208,2
1055209,2
1055221,0
1055225,0
1055238,1
1055241,0
1055243,2
1055246,0
1055247,2
1055248,0
1055249,1
1055264,2
1055269,1
1055274,2
1055280,1
1055289,2
1055300,2
1055303,2
1055308,2
1055313,2
1055321,0
1055330,1
1055346,1
1055348,0
1055358,0
1055372,2
1055384,2
1055385,1
1055392,2
1055398,2
1055408,0
1055425,0
1055431,0
1055457,2
1055458,1
1055460,0
1055463,2
1055465,0
1055470,0
1055473,0
1055476,2
1055481,1
1055484,0
1055492,1
1055498,1
1055508,0
1055513,1
1055539,2
1055540,0
1055546,1
1055549,1
1055553,1
1055564,1
1055569,2
1055581,0
1055589,2
1055597,1
1055603,0
1055605,1
1055606,0
1055613,2
1055615,2
1055617,2
1055620,1
1055628,0
1055634,2
1055636,2
1055638,2
1055642,1
1055655,1
1055658,0
1055659,1
1055666,0
1055676,0
1055677,2
1055687,2
1055691,2
1055693,0
1055712,2
1055723,2
1055726,2
1055734,0
1055735,2
1055744,2
1055750,2
1055772,2
1055775,1
1055784,2
1055790,1
1055792,0
1055806,2
1055809,2
1055810,0
1055817,2
1055820,1
1055829,0
1055833,1
1055848,1
1055850,0
1055854,0
1055855,1
1055862,0
1055864,1
1055869,0
1055870,1
1055875,1
1055877,2
1055887,2
1055899,0
1055900,2
1055904,1
1055905,2
1055914,0
1055925,1
1055950,1
1055958,0
1055960,0
1055963,2
1055966,0
1055990,1
1056003,2
1056014,2
1056022,0
1056024,0
1056027,0
1056028,1
1056046,0
1056053,0
1056058,0
1056059,1
1056070,1
1056075,1
1056082,2
1056096,0
1056101,1
1056106,2
1056110,0
1056113,1
1056118,1
1056124,2
1056133,0
1056135,2
1056137,0
1056143,2
1056144,0
1056150,0
1056151,0
1056163,2
1056175,0
1056188,2
1056226,0
1056243,0
1056246,1
1056249,2
1056261,2
1056266,0
1056268,2
1056272,0
1056286,2
1056312,1
1056318,2
1056320,2
1056328,2
1056334,1
1056335,1
1056358,0
1056372,1
1056374,0
1056377,1
1056382,0
1056386,2
1056388,0
1056406,0
1056409,0
1056415,1
1056416,0
1056424,2
1056430,1
1056444,0
1056449,0
1056460,1
1056476,0
1056478,1
1056483,1
1056488,1
1056494,1
1056498,1
1056499,0
1056504,1
1056511,0
1056525,2
1056542,0
1056553,2
1056559,1
1056567,2
1056572,0
1056587,0
1056590,1
1056595,2
1056606,2
1056608,2
1056616,1
1056619,0
1056620,2
1056621,1
1056623,0
1056635,0
1056649,0
1056657,1
1056667,2
1056673,2
1056676,1
1056677,2
1056685,1
1056692,1
1056696,2
1056697,0
1056720,1
1056731,1
1056736,1
1056742,0
1056746,1
1056748,2
1056755,2
1056767,0
1056768,1
1056769,0
1056777,2
1056779,0
1056782,0
1056803,1
1056814,2
1056819,2
1056821,0
1056822,2
1056837,2
1056838,0
1056848,0
1056854,2
1056866,1
1056875,0
1056877,0
1056878,0
1056880,1
1056898,2
1056909,2
1056911,2
1056914,1
1056916,0
1056920,2
1056928,2
1056933,1
1056939,2
1056941,2
1056943,2
1056944,0
1056946,1
1056947,2
1056948,1
1056950,2
1056952,2
1056955,2
1056956,2
1056967,1
1056971,2
1056973,0
1056983,2
1056989,1
1056990,1
1057002,2
1057004,1
1057007,0
1057013,1
1057014,2
1057016,0
1057022,2
1057026,0
1057039,0
1057045,1
1057058,1
1057080,2
1057086,0
1057090,1
1057093,2
1057094,2
1057100,1
1057103,1
1057106,1
1057108,0
1057117,0
1057128,0
1057147,0
1057148,1
1057149,1
1057155,1
1057174,1
1057176,2
1057177,2
1057179,2
1057183,0
1057185,1
1057187,2
1057191,2
1057196,0
1057197,0
1057201,0
1057224,1
1057241,0
1057255,0
1057261,2
1057264,1
1057275,2
1057276,0
1057286,0
1057289,2
1057295,0
1057298,1
1057300,1
1057323,2
1057326,0
1057338,1
1057339,1
1057343,0
1057345,1
1057353,2
1057354,2
1057358,1
1057362,0
1057365,0
1057375,1
1057393,2
1057406,0
1057408,1
1057419,2
1057441,1
1057445,2
1057452,0
1057455,0
1057463,2
1057480,1
1057481,2
1057498,0
1057499,0
1057503,2
1057515,1
1057523,1
1057533,0
1057548,1
1057553,1
1057566,1
1057568,2
1057571,1
1057581,1
1057583,1
1057591,1
1057593,1
1057619,1
1057635,2
1057647,1
1057658,0
1057659,1
1057679,0
1057680,2
1057697,0
1057699,1
1057701,2
1057703,1
1057710,1
1057716,2
1057718,0
1057722,0
1057725,0
1057729,0
1057731,1
1057735,2
1057736,1
1057737,0
1057740,1
1057751,2
1057769,2
1057773,0
1057791,2
1057796,1
1057801,2
1057806,2
1057816,0
1057817,1
1057820,1
1057823,2
1057827,2
1057831,1
1057844,1
1057845,1
1057848,0
1057860,0
1057865,2
1057868,2
1057876,1
1057879,0
1057880,2
1057882,0
1057885,1
1057893,2
1057906,1
1057915,0
1057916,0
1057936,0
1057945,1
1057948,2
1057960,2
1057964,2
1057976,1
1057977,0
1057978,0
1057984,0
1057985,2
1057990,0
1057997,0
1058000,1
1058001,1
1058003,0
1058015,1
1058024,1
1058031,2
1058036,2
1058043,0
1058044,1
1058049,0
1058058,0
1058078,0
1058082,0
1058083,2
1058085,0
1058087,2
1058095,1
1058096,0
1058109,2
1058114,0
1058120,0
1058134,0
1058143,0
1058159,1
1058161,1
1058168,2
1058177,1
1058185,1
1058189,0
1058192,0
1058194,2
1058196,1
1058198,1
1058202,2
1058216,1
1058226,2
1058233,0
1058236,2
1058244,1
1058248,1
1058253,1
1058256,0
1058265,1
1058266,1
1058279,0
1058284,0
1058287,2
1058290,1
1058293,2
1058296,0
1058300,0
1058303,1
1058311,2
1058317,0
1058319,1
1058321,2
1058325,2
1058339,0
1058348,2
1058351,1
1058359,1
1058365,0
1058368,2
1058379,2
1058380,0
1058392,1
1058393,0
1058407,0
1058412,2
1058414,1
1058416,0
1058433,2
1058434,2
1058438,0
1058441,1
1058442,2
1058445,2
1058468,1
1058477,1
1058489,2
1058499,2
1058505,2
1058508,1
1058516,1
1058542,0
1058549,1
1058557,1
1058569,2
1058574,2
1058594,0
1058598,2
1058610,2
1058620,0
1058622,2
1058630,2
1058634,2
1058636,1
1058640,0
1058645,2
1058650,1
1058651,0
1058654,1
1058655,0
1058669,2
1058688,1
1058693,1
1058696,0
1058701,2
1058703,1
1058707,2
1058708,0
1058712,1
1058716,1
1058717,1
1058720,2
1058725,0
1058727,1
1058732,0
1058759,1
1058783,1
1058802,1
1058810,2
1058812,2
1058815,1
1058824,0
1058830,0
1058838,0
1058844,0
1058850,1
1058853,0
1058856,0
1058860,0
1058877,1
1058880,1
1058884,2
1058897,0
1058904,0
1058908,0
1058912,2
1058932,0
1058934,1
1058941,1
1058967,1
1058968,0
1058972,1
1058978,1
1058994,1
1059002,0
1059003,0
1059010,2
1059011,2
1059024,2
1059032,2
1059037,0
1059039,1
1059045,1
1059054,1
1059062,1
1059067,0
1059071,1
1059090,0
1059091,0
1059093,0
1059097,1
1059098,0
1059107,1
1059110,2
1059111,1
1059121,0
1059122,1
1059123,2
1059126,1
1059134,1
1059139,0
1059143,2
1059153,1
1059155,0
1059168,2
1059183,0
1059184,1
1059195,1
1059196,1
1059211,1
1059219,2
1059224,1
1059226,1
1059241,2
1059246,2
1059253,0
1059256,0
1059261,1
1059265,2
1059271,1
1059272,1
1059277,0
1059281,0
1059299,1
1059302,2
1059303,0
1059312,2
1059314,0
1059336,1
1059337,1
1059338,1
1059364,0
1059374,2
1059382,2
1059397,0
1059404,2
1059421,2
1059431,2
1059433,1
1059440,2
1059482,0
1059483,1
1059488,2
1059491,0
1059511,2
1059512,1
1059521,1
1059523,2
1059524,2
1059527,0
1059530,2
1059536,0
1059543,0
1059560,2
1059576,2
1059579,0
1059585,0
1059586,0
1059592,0
1059595,2
1059599,1
1059613,2
1059614,1
1059615,0
1059620,1
1059622,1
1059623,2
1059624,2
1059636,0
1059637,0
1059645,1
1059654,0
1059655,0
1059681,1
1059684,1
1059687,2
1059694,1
1059698,0
1059701,0
1059709,1
1059716,1
1059724,1
1059725,1
1059727,2
1059729,1
1059730,2
1059736,0
1059757,2
1059768,1
1059775,1
1059776,2
1059778,1
1059780,0
1059788,2
1059816,0
1059817,0
1059825,2
1059826,1
1059828,0
1059832,2
1059846,0
1059851,2
1059858,2
1059861,0
1059863,0
1059867,0
1059872,0
1059880,0
1059881,1
1059882,0
1059885,2
1059891,0
1059901,2
1059906,1
1059919,1
1059920,0
1059926,2
1059929,1
1059930,2
1059936,1
1059941,0
1059948,0
1059972,1
1059984,2
1059987,0
1059988,0
1059989,0
1059994,2
1059997,1
1060008,0
1060009,2
1060016,2
1060019,1
1060020,1
1060021,2
1060024,2
1060025,2
1060026,0
1060035,2
1060037,2
1060041,2
1060046,2
1060049,0
1060056,1
1060057,2
1060061,1
1060062,0
1060066,0
1060092,0
1060096,1
1060117,2
1060121,1
1060129,0
1060138,1
1060140,0
1060146,1
1060149,0
1060150,0
1060154,2
1060171,2
1060173,0
1060175,1
1060195,1
1060198,0
1060203,0
1060223,2
1060233,0
1060237,2
1060238,2
1060242,2
1060243,1
1060247,2
1060254,2
1060263,2
1060264,0
1060265,1
1060269,1
1060274,0
1060285,1
1060287,0
1060298,0
1060302,1
1060312,0
1060326,2
1060350,2
1060351,0
1060353,0
1060356,0
1060357,0
1060358,0
1060360,2
1060361,0
1060364,1
1060368,1
1060379,0
1060380,2
1060381,2
1060389,0
1060392,0
1060406,1
1060408,0
1060409,0
1060418,2
1060429,2
1060432,1
1060444,1
1060447,1
1060460,2
1060464,0
1060466,0
1060472,0
1060490,2
1060494,1
1060495,0
1060497,0
1060505,2
1060521,2
1060522,2
1060528,0
1060530,2
1060538,2
1060539,0
1060547,1
1060555,0
1060556,0
1060581,0
1060582,1
1060591,2
1060605,0
1060606,2
1060607,0
1060611,1
1060614,2
1060619,2
1060623,2
1060636,2
1060648,1
1060649,2
1060653,0
1060657,0
1060664,2
1060668,1
1060671,1
